Destination,Budget,Climate,Travel_Type,Best_Season,Duration_Days,Avg_Temperature,Avg_Cost,Rating,Crowd_Level,Accommodation_Type,Family_Friendly,Travel_Method
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹23153,1.81,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹21115,4.54,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹25980,3.55,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,15°C,₹25502,4.79,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,15°C,₹22310,4.09,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹20352,1.43,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,17°C,₹19476,4.26,Medium,Lodge,,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,16°C,₹22946,4.12,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹25554,3.32,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,₹25532,1.07,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,14°C,₹19771,3.4,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹27882,3.6,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹21362,2.0,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹24226,1.11,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹19873,4.92,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,12°C,₹19957,2.67,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,18°C,₹23225,2.13,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹25745,1.23,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹22547,2.34,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹25511,1.2,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹23828,3.5,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,13°C,₹23330,3.36,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,20°C,₹22230,1.84,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹19243,2.87,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹27608,2.44,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹21027,4.05,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹26020,2.25,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹21292,2.05,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹24690,3.14,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹27828,4.56,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,20°C,₹18862,3.99,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹22888,3.07,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹18525,1.02,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,20°C,₹21910,2.81,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹21661,3.54,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,16°C,₹21931,1.62,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹26351,4.07,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹18844,3.81,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹18722,3.47,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹20398,2.83,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹24110,3.91,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹18665,4.54,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹19308,1.1,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹23511,1.14,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹21370,4.72,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹27664,4.47,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹20488,1.62,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹22390,2.62,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,14°C,₹22054,1.39,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,16°C,₹22719,5.0,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,13°C,₹18919,2.48,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,19°C,₹24483,2.19,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,17°C,₹26811,1.93,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,12°C,₹20939,1.11,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹24738,4.39,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹23519,4.13,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹25050,4.83,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,,₹22991,4.4,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹21707,3.92,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹22123,3.85,High,Homestay,No,Train
Darjeeling,,Cold,Adventure,Summer,6,12°C,₹18957,4.92,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹25187,3.0,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹18631,2.92,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹26738,3.87,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹21163,1.05,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹25759,1.65,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹20743,2.84,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹25723,2.13,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹18622,2.67,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹27780,2.16,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,₹25953,3.09,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹20696,4.48,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,18°C,₹25161,1.86,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,12°C,₹24379,2.57,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹25142,2.9,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,18°C,₹24886,4.53,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹23990,2.92,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,19°C,₹19463,2.43,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹27352,3.52,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹22754,1.42,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹18943,4.08,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹24938,3.72,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹24642,3.15,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹27791,4.53,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹26509,2.0,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹26334,3.56,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹26236,2.81,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹27360,2.13,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,17°C,₹23257,3.71,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹23285,2.49,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹19591,3.05,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹23432,3.66,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,17°C,₹27335,1.07,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,20°C,₹24097,2.95,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,20°C,₹22329,4.86,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹20645,3.34,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹18748,4.11,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹23709,4.06,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,22,17°C,₹19986,3.47,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹21883,3.21,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹23685,3.61,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹20931,4.85,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,15°C,₹23107,1.01,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,18°C,₹26636,4.63,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹21181,3.93,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹24236,1.62,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹24251,1.9,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹18439,2.78,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹24760,1.72,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹19471,2.93,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹26867,3.43,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹21720,1.38,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹23467,3.99,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹155743,1.9,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹24847,1.52,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹20491,3.98,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹22823,2.34,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹22104,1.24,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹24890,1.5,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,16°C,₹19881,2.23,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹24482,3.92,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,15°C,₹25440,4.35,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹19776,4.06,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹27190,4.03,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹19532,2.97,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹20473,2.17,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹18219,4.67,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹24003,1.5,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹19041,1.2,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,19°C,₹22188,4.53,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹18135,1.78,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,13°C,₹25789,4.66,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,14°C,₹22583,2.53,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,17°C,₹21154,2.31,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹25322,4.48,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,15°C,₹21555,2.61,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹27447,3.23,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,15°C,₹271172,1.24,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹22601,1.03,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,12°C,₹233596,4.71,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹18487,1.54,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,19°C,₹25103,2.49,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹20831,4.04,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹26458,4.71,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹26549,1.64,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,13°C,₹19745,4.73,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹26834,4.19,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,20°C,₹24962,3.97,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹18880,3.74,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,19°C,₹20585,4.64,Low,Lodge,No,Bus
Darjeeling,,Cold,Adventure,Summer,6,16°C,₹24727,1.15,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹22733,4.06,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,17°C,₹23856,3.34,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹20209,4.52,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹25507,2.7,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹20189,4.01,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,13°C,₹21544,1.33,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹21287,2.72,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹27528,1.07,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹19514,4.09,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹27347,1.55,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹20490,3.85,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,18°C,₹26507,3.19,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,19°C,₹27763,3.07,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹19516,2.75,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,19°C,₹27688,3.19,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,12°C,₹24471,4.6,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹21633,4.48,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,20°C,₹25474,4.33,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹27311,4.26,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹24094,4.51,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,17°C,₹21214,3.5,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,17°C,₹27150,4.75,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹21353,2.55,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹19989,4.02,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹18726,4.09,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹25849,3.87,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹270915,1.31,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹19192,1.26,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹27897,2.98,High,Homestay,No,Train
Darjeeling,,Cold,Adventure,Summer,10,18°C,₹21862,1.8,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹18501,3.11,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹26759,2.53,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹19239,2.29,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹27730,3.77,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹22795,4.1,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹20184,3.18,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹18494,4.57,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹20344,2.68,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹26638,1.35,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹27909,4.88,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹25393,3.74,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹19018,3.11,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹20038,2.17,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹23917,1.66,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹21556,3.84,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹19437,2.61,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,16°C,₹26848,2.28,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,15°C,₹26228,2.37,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹239869,2.71,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹20004,1.42,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹26985,3.75,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹18151,2.63,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹23274,4.81,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹24749,3.68,Medium,Homestay,No,
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹25863,4.46,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,20°C,₹18359,3.01,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹18524,4.64,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹24410,4.47,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹20596,3.76,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹27307,1.82,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹24592,3.82,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹23595,4.27,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹21367,4.19,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹20575,2.95,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,12°C,₹26009,1.98,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,12°C,₹19947,1.42,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹20928,1.28,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,17°C,₹18487,4.91,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹24373,1.59,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹27513,4.96,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹20700,1.53,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹18017,1.09,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹21227,4.05,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,₹20378,2.83,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹18611,3.57,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹19770,1.88,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹22751,1.95,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹25135,4.82,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹22713,2.35,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹23711,1.59,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹25063,2.51,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,17°C,₹27212,1.86,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,20°C,₹21532,2.32,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹20264,2.59,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹24917,4.68,Low,Lodge,Yes,Train
Darjeeling,,Cold,Adventure,Summer,3,15°C,₹24095,2.63,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹27176,1.5,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,20°C,₹18102,1.37,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹18053,1.43,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹24212,3.09,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹24111,2.28,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹22513,4.41,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,17°C,,1.25,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹18460,2.81,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,19°C,₹18726,2.15,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹24777,1.81,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,19°C,₹20872,4.53,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹18199,3.79,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹26450,1.21,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹22601,2.71,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹26452,2.84,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹19683,1.88,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹21610,1.11,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹27644,1.86,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹20861,4.1,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹20794,3.97,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹20375,2.43,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,13°C,₹25471,2.27,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹20910,4.02,High,Lodge,No,Train
